,1,37,42
240,-13.838802022628538,-13.532315355040568,-13.819417365898541
241,-13.83447827342715,-13.52611895650199,-13.808831738391286
242,-13.824883204326419,-13.529126847698713,-13.805123215155701
243,-13.810864652263927,-13.542804159323113,-13.804096283269262
244,-13.79757254422532,-13.539905021666469,-13.78985414602752
245,-13.793433661616596,-13.547153465808531,-13.796578740156836
246,-13.794846558003787,-13.558236417231292,-13.807148570566524
247,-13.810380318080455,-13.573860322624144,-13.81297863871389
248,-13.805384214042178,-13.577749790855808,-13.814114140476661
249,-13.81514884646369,-13.583742500890455,-13.808474682106914
250,-13.823561821358762,-13.574807977095563,-13.809161931554213
251,-13.821910719878083,-13.568924863450237,-13.805110760014811
252,-13.821385541119328,-13.568797978863762,-13.802149109552643
253,-13.835216340607213,-13.586326010331634,-13.80486203406333
254,-13.820379845265757,-13.585144777915907,-13.809312386841135
255,-13.814214362608912,-13.580740443101629,-13.808699431802365
256,-13.813465238169497,-13.581168454757265,-13.821254504512023
257,-13.817377930549247,-13.593154349064514,-13.815018071378365
258,-13.805735847521568,-13.597301868097395,-13.820331115942004
259,-13.804809058164663,-13.600153736430505,-13.821078767857227
260,-13.7957536481549,-13.59667664272796,-13.818181375628896
261,-13.793985421360153,-13.592765272703788,-13.81675681039123
262,-13.79467380807628,-13.601597620526155,-13.808462558857519
263,-13.797176455083038,-13.619014965978245,-13.811780021854963
264,-13.799486318622185,-13.63188683547221,-13.82370116555369
265,-13.79779872497786,-13.644858600089224,-13.825164460960869
266,-13.79917190143191,-13.652558948280703,-13.833126481378631
267,-13.806664101676636,-13.660631603128811,-13.820551865715977
268,-13.816371124829242,-13.668519766212258,-13.82351942428621
269,-13.82301863445626,-13.68029577659945,-13.824014443990281
270,-13.841905567813535,-13.690265204317296,-13.823188815393435
271,-13.823125725758091,-13.707749008650282,-13.828609427144595
272,-13.815734780252802,-13.725055994098108,-13.828939002977988
273,-13.815477662471594,-13.729488313656887,-13.836409874079411
274,-13.81344752037959,-13.727422036585654,-13.835832977453657
