Episode,Run 1,Run 2,Run 3
10937,53,71,29
10938,69,97,71
10939,65,124,56
10940,62,62,28
10941,59,84,74
10942,64,103,66
10943,57,100,56
10944,74,114,48
10945,46,75,31
10946,88,86,55
10947,115,136,64
10948,56,119,31
10949,45,78,82
10950,82,108,81
10951,48,86,66
10952,61,69,57
10953,88,64,68
10954,70,66,67
10955,58,115,36
10956,48,112,27
10957,60,78,73
10958,52,100,42
10959,66,33,56
10960,56,65,77
10961,40,38,58
10962,60,108,31
10963,59,106,32
10964,52,86,70
10965,71,93,59
10966,61,85,54
10967,60,137,32
10968,56,94,35
10969,81,96,61
10970,63,85,44
10971,84,88,28
10972,67,90,38
10973,53,92,31
10974,44,117,74
10975,73,114,61
10976,59,29,71
10977,66,101,35
10978,78,79,31
10979,73,81,67
10980,57,74,52
10981,63,55,29
10982,56,87,59
10983,66,100,62
10984,58,86,55
10985,57,136,53
10986,88,77,53
10987,59,89,62
10988,83,67,61
10989,67,117,61
10990,69,99,54
10991,75,77,28
10992,65,73,68
10993,64,67,78
10994,59,116,37
10995,71,88,69
10996,56,84,63
10997,73,86,65
10998,74,27,80
10999,64,130,59
11000,60,48,33
11001,77,103,80
11002,73,82,89
11003,57,101,56
11004,64,122,64
11005,67,122,71
11006,68,77,88
11007,68,70,33
11008,60,33,28
11009,80,106,28
11010,69,137,54
11011,64,41,53
11012,70,37,77
11013,61,90,41
11014,67,78,41
11015,62,71,53
11016,78,63,57
11017,59,108,71
11018,68,130,27
11019,75,34,56
11020,77,97,68
11021,57,107,59
11022,66,92,32
11023,53,88,109
11024,67,81,31
11025,61,72,55
11026,59,93,52
11027,69,53,35
11028,61,67,38
11029,65,106,36
11030,74,79,113
11031,108,86,31
11032,62,156,34
11033,72,139,72
11034,67,130,84
11035,59,96,145
11036,68,120,82
11037,75,85,57
11038,86,41,33
11039,73,38,42
11040,57,39,57
11041,55,101,30
11042,60,104,77
11043,64,84,53
11044,41,165,51
11045,64,121,29
11046,55,75,41
11047,58,128,68
11048,43,115,69
11049,47,41,64
11050,86,78,38
11051,66,97,39
11052,60,119,63
11053,69,141,49
11054,96,36,75
11055,77,90,68
11056,44,71,54
11057,53,81,42
11058,85,129,67
11059,70,80,60
11060,69,157,72
11061,55,94,64
11062,74,98,56
11063,74,80,32
11064,58,61,39
11065,78,63,142
11066,54,30,29
11067,53,87,115
11068,48,82,61
11069,56,154,60
11070,60,41,27
11071,64,82,80
11072,65,83,57
11073,64,86,76
11074,60,119,68
11075,70,80,144
11076,58,28,43
11077,54,102,72
11078,62,71,70
11079,69,59,65
11080,67,93,53
11081,67,100,54
11082,75,63,32
11083,59,70,60
11084,59,81,57
11085,77,128,105
11086,96,101,41
11087,44,92,86
11088,62,93,35
11089,67,53,37
11090,84,119,124
11091,71,76,75
11092,92,51,57
11093,80,65,68
11094,73,103,40
11095,66,134,71
11096,47,86,53
11097,68,74,65
11098,50,87,99
11099,88,92,70
11100,60,30,77
11101,73,109,31
11102,83,73,70
11103,75,88,79
11104,64,40,72
11105,96,110,63
11106,89,87,56
11107,86,94,35
11108,79,97,36
11109,63,85,67
11110,65,90,36
11111,56,99,34
11112,60,39,70
11113,81,104,78
11114,85,133,63
11115,89,82,73
11116,68,72,62
11117,67,133,68
11118,93,104,56
11119,60,116,68
11120,91,77,82
11121,70,156,36
11122,64,74,74
11123,71,76,78
11124,57,72,55
11125,58,152,46
11126,74,84,70
11127,67,103,57
11128,68,84,71
11129,67,55,58
11130,66,90,76
11131,67,161,27
11132,70,91,64
11133,63,49,27
11134,95,68,30
11135,83,86,71
11136,66,71,61
11137,65,111,62
11138,77,105,42
11139,68,74,64
11140,67,80,78
11141,58,53,87
11142,47,156,38
11143,75,39,68
11144,66,95,32
11145,61,32,60
11146,89,96,64
11147,60,136,76
11148,44,125,35
11149,63,63,53
11150,66,113,64
11151,59,88,37
11152,78,84,57
11153,49,153,59
11154,70,107,78
11155,64,113,131
11156,67,127,65
11157,62,93,71
11158,74,135,63
11159,58,124,31
11160,72,89,65
11161,59,120,65
11162,65,116,65
11163,91,95,68
11164,62,87,62
11165,43,73,36
11166,57,82,59
11167,63,95,70
11168,55,58,39
11169,52,45,37
11170,69,55,30
11171,69,138,83
11172,68,102,30
11173,75,92,72
11174,61,87,58
11175,74,85,69
11176,46,79,70
11177,56,115,58
11178,68,51,115
11179,64,59,59
11180,68,133,61
11181,65,82,83
11182,62,96,93
11183,68,80,72
11184,64,104,81
11185,65,82,86
11186,62,129,59
11187,64,66,79
11188,59,204,73
11189,64,54,70
11190,89,100,67
11191,88,80,29
11192,52,32,52
11193,58,98,57
11194,65,77,60
11195,43,88,64
11196,57,41,72
11197,64,54,66
11198,71,90,53
11199,67,130,31
11200,64,126,77
11201,58,108,63
11202,91,84,67
11203,67,101,40
11204,50,132,34
11205,113,76,65
11206,70,88,83
11207,52,89,30
11208,57,80,35
11209,66,90,27
11210,50,107,76
11211,72,88,103
11212,83,97,52
11213,78,101,78
11214,106,140,65
11215,67,64,103
11216,60,84,60
11217,84,81,34
11218,98,98,120
11219,77,125,107
11220,98,94,73
11221,71,120,117
11222,74,34,78
11223,49,133,50
11224,71,92,62
11225,43,90,74
11226,43,143,58
11227,117,66,41
11228,58,84,36
11229,53,107,37
11230,53,43,107
11231,63,37,77
11232,68,80,76
11233,80,84,73
11234,63,120,30
11235,46,72,46
11236,59,72,64
11237,77,84,35
11238,63,105,32
11239,70,92,73
11240,62,111,73
11241,41,115,57
11242,63,72,52
11243,55,134,62
11244,69,60,50
11245,67,100,74
11246,67,82,29
11247,84,188,76
11248,64,84,61
11249,65,84,28
11250,57,63,63
11251,60,79,70
11252,81,42,71
11253,87,80,33
11254,56,72,64
11255,63,119,27
11256,47,68,71
11257,47,81,76
11258,51,59,98
11259,52,110,62
11260,54,112,46
11261,54,92,38
11262,40,106,54
11263,54,116,43
11264,56,72,52
11265,60,108,59
11266,51,118,57
11267,58,37,62
11268,68,107,83
11269,72,90,63
11270,62,107,36
11271,65,104,71
11272,48,79,61
11273,58,92,62
11274,68,107,58
11275,64,130,72
11276,69,37,99
11277,72,96,70
11278,58,94,95
11279,59,79,59
11280,52,121,54
11281,60,95,31
11282,62,146,28
11283,57,87,74
11284,81,89,70
11285,66,70,70
11286,50,92,32
11287,42,49,56
11288,87,109,59
11289,69,144,67
11290,73,66,58
11291,64,88,53
11292,68,107,73
11293,62,92,33
11294,113,141,66
11295,57,34,66
11296,66,90,34
11297,66,109,58
11298,106,140,64
11299,54,78,29
11300,67,83,36
11301,108,100,65
11302,73,138,69
11303,43,73,39
11304,74,140,125
11305,49,110,33
11306,68,107,72
11307,75,66,62
11308,66,80,59
11309,64,118,114
11310,87,98,32
11311,76,148,55
11312,63,55,111
11313,64,116,101
11314,47,146,62
11315,81,156,90
11316,59,37,57
11317,49,103,100
11318,88,108,36
11319,69,39,58
11320,62,95,69
11321,60,79,43
11322,65,78,46
11323,67,39,60
11324,90,90,37
11325,73,117,52
11326,61,90,63
11327,66,66,61
11328,63,134,72
11329,63,122,57
11330,76,43,29
11331,64,110,81
11332,59,84,56
11333,75,160,66
11334,43,140,92
11335,60,76,74
11336,74,86,54
11337,61,66,33
11338,60,77,39
11339,60,108,76
11340,76,119,56
11341,67,170,146
11342,53,79,68
11343,70,128,27
11344,68,146,34
11345,62,86,67
11346,53,81,71
11347,65,63,57
11348,61,103,54
11349,85,107,34
11350,59,87,48
11351,80,135,69
11352,73,73,62
11353,66,57,53
11354,55,101,77
11355,81,80,36
11356,69,148,57
11357,97,83,34
11358,89,90,65
11359,40,142,41
11360,59,61,53
11361,63,84,32
11362,74,92,60
11363,64,93,72
11364,109,66,41
11365,68,113,71
11366,52,47,62
11367,57,119,56
11368,111,72,57
11369,61,53,47
11370,64,74,116
11371,72,84,62
11372,69,88,61
11373,60,76,33
11374,58,63,55
11375,66,142,33
11376,69,108,29
11377,66,121,65
11378,80,103,72
11379,42,100,58
11380,61,97,118
11381,67,142,72
11382,58,164,64
11383,53,84,108
11384,68,83,71
11385,60,76,33
11386,68,59,43
11387,65,81,58
11388,69,128,146
11389,66,68,76
11390,70,83,63
11391,63,134,60
11392,60,73,52
11393,62,71,36
11394,51,113,62
11395,91,79,28
11396,64,89,53
11397,59,95,32
11398,71,75,32
11399,80,78,66
11400,60,107,33
11401,61,110,84
11402,70,94,70
11403,57,139,29
11404,54,82,65
11405,60,102,61
11406,50,130,142
11407,64,155,70
11408,71,84,57
11409,65,27,59
11410,52,82,74
11411,72,37,56
11412,78,132,34
11413,46,35,73
11414,61,49,32
11415,88,77,71
11416,85,103,94
11417,54,127,27
11418,71,133,59
11419,56,92,59
11420,66,88,63
11421,66,96,69
11422,78,97,77
11423,107,63,65
11424,65,68,33
11425,68,146,51
11426,46,78,65
11427,68,143,74
11428,63,125,66
11429,64,179,152
11430,79,128,54
11431,157,105,79
11432,68,143,28
11433,54,85,30
11434,56,80,76
11435,54,69,85
11436,85,91,63
11437,52,119,31
11438,61,47,80
11439,52,71,37
11440,56,128,26
11441,102,83,54
11442,63,85,69
11443,44,121,46
11444,58,152,65
11445,61,104,37
11446,67,85,39
11447,67,107,35
11448,51,64,30
11449,81,116,59
11450,82,85,32
11451,53,143,81
11452,48,89,96
11453,80,118,68
11454,67,85,34
11455,72,32,29
11456,54,87,66
11457,82,93,98
11458,94,88,70
11459,69,135,49
11460,62,122,60
11461,76,83,40
11462,58,119,59
11463,63,72,69
11464,63,99,33
11465,65,76,64
11466,62,101,73
11467,68,134,39
11468,69,72,63
11469,68,131,64
11470,65,75,35
11471,67,75,60
11472,49,107,40
11473,72,103,69
11474,61,140,77
11475,62,91,70
11476,65,55,36
11477,70,94,27
11478,48,93,74
11479,66,81,42
11480,71,99,34
11481,58,99,39
11482,60,73,41
11483,66,97,128
11484,58,130,78
11485,78,35,38
11486,62,117,33
11487,71,89,115
11488,58,119,57
11489,58,68,49
11490,62,95,52
11491,56,69,63
11492,57,91,72
11493,72,84,68
11494,53,114,88
11495,57,122,66
11496,42,97,40
11497,88,113,56
11498,64,130,36
11499,60,166,129
11500,64,30,71
11501,66,119,102
11502,58,94,55
11503,68,92,133
11504,67,95,113
11505,64,109,74
11506,58,131,64
11507,96,35,75
11508,66,30,57
11509,72,82,39
11510,65,97,80
11511,76,76,57
11512,88,77,73
11513,68,78,57
11514,76,100,36
11515,70,111,60
11516,84,84,68
11517,58,95,55
11518,63,93,55
11519,67,78,58
11520,44,34,106
11521,63,75,37
11522,50,81,63
11523,50,90,70
11524,61,89,37
11525,50,87,29
11526,73,97,62
11527,70,121,62
11528,103,141,32
11529,61,91,31
11530,56,83,45
11531,75,82,59
11532,65,44,134
11533,48,84,35
11534,57,82,57
11535,66,63,35
11536,77,84,83
11537,74,90,96
11538,77,113,68
11539,57,71,94
11540,68,82,63
11541,60,92,28
11542,67,74,43
11543,43,126,67
11544,54,106,31
11545,66,102,103
11546,58,37,41
11547,51,78,88
11548,63,72,40
11549,54,109,91
11550,52,84,29
11551,74,85,31
11552,55,66,58
11553,53,117,74
11554,78,96,63
11555,58,81,58
11556,60,144,72
11557,61,77,38
11558,64,61,39
11559,69,118,28
11560,77,67,101
11561,53,108,51
11562,69,43,64
11563,72,33,76
11564,67,43,28
11565,66,41,82
11566,56,110,49
11567,83,136,65
11568,73,41,30
11569,80,83,63
11570,53,82,74
11571,64,88,61
11572,78,88,81
11573,94,113,60
11574,52,70,78
11575,94,121,71
11576,67,99,82
11577,64,142,34
11578,62,82,57
11579,66,100,57
11580,54,139,54
11581,66,90,66
11582,59,55,78
11583,70,107,75
11584,78,64,89
11585,73,79,65
11586,58,92,56
11587,50,58,108
11588,105,40,87
11589,45,63,59
11590,52,96,29
11591,56,72,78
11592,83,111,52
11593,70,74,32
11594,67,34,70
11595,62,32,36
11596,93,140,35
11597,62,128,59
11598,70,49,68
11599,56,132,114
11600,68,32,57
11601,64,96,55
11602,60,154,38
11603,61,94,72
11604,62,86,32
11605,47,94,67
11606,67,53,41
11607,52,83,58
11608,63,90,59
11609,75,49,34
11610,67,74,58
11611,69,36,66
11612,67,136,63
11613,79,98,51
11614,64,42,61
11615,48,59,102
11616,71,82,61
11617,75,75,50
11618,60,107,75
11619,59,76,31
11620,63,90,60
11621,67,76,59
11622,60,78,33
11623,85,119,30
11624,65,92,36
11625,60,95,72
11626,51,114,56
11627,64,83,73
11628,48,57,72
11629,66,62,67
11630,57,33,66
11631,79,136,77
11632,73,163,83
11633,76,130,40
11634,60,35,71
11635,65,130,41
11636,63,79,33
11637,71,99,34
11638,59,100,39
11639,69,120,65
11640,55,161,69
11641,64,122,76
11642,74,92,68
11643,71,81,117
11644,61,78,45
11645,64,146,101
11646,81,69,63
11647,101,47,64
11648,41,34,38
11649,77,120,73
11650,57,113,52
11651,46,71,87
11652,51,191,28
11653,52,75,35
11654,89,157,33
11655,70,77,33
11656,80,112,84
11657,95,113,68
11658,57,49,53
11659,55,87,75
11660,71,118,70
11661,52,30,32
11662,54,39,54
11663,72,146,91
11664,74,94,30
11665,50,37,60
11666,58,115,80
11667,47,102,60
11668,50,116,60
11669,76,107,30
11670,59,88,72
11671,62,65,61
11672,57,152,66
11673,57,66,66
11674,71,32,78
11675,63,93,80
11676,49,97,90
11677,48,43,37
11678,62,45,64
11679,65,62,71
11680,68,73,76
11681,63,55,60
11682,62,83,54
11683,60,66,29
11684,63,96,73
11685,55,87,63
11686,82,99,64
11687,68,83,40
11688,64,82,30
11689,64,118,111
11690,58,112,142
11691,80,51,30
11692,60,30,64
11693,59,98,66
11694,62,42,64
11695,71,80,100
11696,63,138,28
11697,60,90,63
11698,85,104,72
11699,51,140,72
11700,66,74,68
11701,52,136,30
11702,53,103,40
11703,41,90,52
11704,77,102,64
11705,62,84,67
11706,66,114,64
11707,71,168,66
11708,90,142,84
11709,68,183,66
11710,71,66,70
11711,63,80,62
11712,64,41,76
11713,57,78,74
11714,62,89,35
11715,83,99,53
11716,98,95,101
11717,73,30,34
11718,70,81,76
11719,68,45,34
11720,62,92,60
11721,69,92,60
11722,61,41,86
11723,56,106,34
11724,69,81,131
11725,66,79,72
11726,58,85,29
11727,55,128,33
11728,57,78,97
11729,63,109,67
11730,71,118,68
11731,64,87,31
11732,43,65,59
11733,65,86,34
11734,61,91,58
11735,56,70,59
11736,65,76,37
11737,61,122,58
11738,77,35,32
11739,63,111,78
11740,46,91,66
11741,68,88,32
11742,50,112,103
11743,102,92,70
11744,56,74,77
11745,68,63,65
11746,87,74,41
11747,58,75,67
11748,62,77,36
11749,60,68,72
11750,55,86,66
11751,50,100,28
11752,50,59,66
11753,108,72,27
11754,60,96,64
11755,72,75,41
11756,54,34,54
11757,55,37,40
11758,76,79,55
11759,55,61,28
11760,66,93,77
11761,45,140,71
11762,60,79,30
11763,90,89,30
11764,61,105,31
11765,69,106,56
11766,80,70,54
11767,105,74,31
11768,65,117,64
11769,107,35,82
11770,43,110,65
11771,65,110,52
11772,61,174,90
11773,63,97,57
11774,60,134,82
11775,58,45,59
11776,60,108,63
11777,73,107,30
11778,64,72,29
11779,50,81,30
11780,50,81,32
11781,44,40,36
11782,96,120,66
11783,54,187,72
11784,56,70,30
11785,43,101,78
11786,62,79,53
11787,82,147,86
11788,59,86,67
11789,70,92,61
11790,62,78,75
11791,49,166,66
11792,64,43,59
11793,67,88,58
11794,64,105,63
11795,83,83,75
11796,67,43,74
11797,64,112,62
11798,64,89,64
11799,67,102,41
11800,61,125,60
11801,70,86,59
11802,67,84,64
11803,76,90,55
11804,56,103,82
11805,60,74,40
11806,56,82,80
11807,62,119,91
11808,69,83,62
11809,79,81,76
11810,70,113,59
11811,61,92,70
11812,86,83,64
11813,92,114,43
11814,63,105,37
11815,63,88,34
11816,49,147,30
11817,95,173,51
11818,72,101,35
11819,49,137,61
11820,60,90,69
11821,72,139,74
11822,54,96,33
11823,103,76,72
11824,61,83,87
11825,64,87,77
11826,62,95,44
11827,62,59,67
11828,58,141,57
11829,59,77,48
11830,56,51,33
11831,44,45,35
11832,69,107,56
11833,70,101,94
11834,89,69,32
11835,54,92,53
11836,62,47,28
11837,89,70,115
11838,70,83,55
11839,63,128,83
11840,59,113,56
11841,52,92,75
11842,83,103,61
11843,58,129,27
11844,60,107,36
11845,61,83,68
11846,77,77,67
11847,62,110,55
11848,59,43,28
11849,68,66,36
11850,68,121,65
11851,46,82,74
11852,55,82,59
11853,75,134,112
11854,54,83,60
11855,85,144,34
11856,102,41,63
11857,64,82,81
11858,68,35,58
11859,64,133,45
11860,45,80,53
11861,64,97,41
11862,57,68,55
11863,76,83,80
11864,70,36,92
11865,64,123,78
11866,69,64,76
11867,72,80,66
11868,60,93,58
11869,71,76,31
11870,96,90,72
11871,57,87,33
11872,60,139,76
11873,49,45,33
11874,101,82,115
11875,68,160,31
11876,56,123,69
11877,67,92,144
11878,61,71,64
11879,78,92,32
11880,81,68,64
11881,64,78,59
11882,89,86,107
11883,62,47,32
11884,60,73,83
11885,85,86,33
11886,75,132,59
11887,83,96,67
11888,68,40,60
11889,54,107,60
11890,65,103,52
11891,52,101,60
11892,72,99,81
11893,75,75,27
11894,64,36,33
11895,62,113,63
11896,74,79,80
11897,49,87,26
11898,59,134,54
11899,64,78,75
11900,52,98,55
11901,51,124,60
11902,71,86,29
11903,92,92,71
11904,54,79,31
11905,58,98,66
11906,59,90,79
11907,63,80,92
11908,101,124,43
11909,68,85,70
11910,68,112,53
11911,58,103,57
11912,91,85,60
11913,85,84,60
11914,66,86,55
11915,70,100,51
11916,64,133,35
11917,68,108,39
11918,62,153,60
11919,56,86,69
11920,58,163,32
11921,68,87,36
11922,76,51,59
11923,95,177,55
11924,54,199,52
11925,93,38,32
11926,67,30,57
11927,66,102,53
11928,48,65,26
11929,63,51,30
11930,59,120,34
11931,52,105,38
11932,64,78,65
11933,54,86,81
11934,76,95,32
11935,60,60,49
11936,44,36,57
11937,70,136,66
11938,54,71,113
11939,85,100,57
11940,65,79,32
11941,54,46,71
11942,65,122,38
11943,75,118,62
11944,49,41,31
11945,53,72,33
11946,58,94,66
11947,46,71,95
11948,63,78,81
11949,58,124,62
11950,94,110,66
11951,59,74,65
11952,60,36,58
11953,76,82,65
11954,76,84,58
11955,67,38,75
11956,66,102,60
11957,56,97,78
11958,104,78,64
11959,68,145,30
11960,48,86,66
11961,66,83,53
11962,109,99,80
11963,66,89,57
11964,48,117,77
11965,56,120,47
11966,66,85,84
11967,57,85,38
11968,75,150,56
11969,57,94,60
11970,54,120,36
11971,73,178,84
11972,82,62,42
11973,54,94,67
11974,42,76,70
11975,57,104,74
11976,72,105,61
11977,62,79,60
11978,60,132,54
11979,66,86,44
11980,80,81,61
11981,85,72,87
11982,55,67,84
11983,66,85,54
11984,60,88,76
11985,54,77,87
11986,55,182,69
11987,53,105,61
11988,69,148,36
11989,86,90,41
11990,63,107,69
11991,55,86,54
11992,65,108,34
11993,63,49,52
11994,64,74,84
11995,78,36,28
11996,53,32,118
11997,67,91,89
11998,64,125,30
11999,72,76,88
12000,57,92,27
12001,88,30,79
12002,66,94,67
12003,54,80,62
12004,94,85,107
12005,45,31,59
12006,60,128,72
12007,54,124,58
12008,82,83,73
12009,66,75,102
12010,59,89,33
12011,99,86,55
12012,62,160,36
12013,81,112,39
12014,105,76,40
12015,90,93,56
12016,65,105,66
12017,63,82,38
12018,81,118,39
12019,62,80,38
12020,63,67,73
12021,44,30,62
12022,65,89,91
12023,65,70,100
12024,50,95,32
12025,52,134,64
12026,56,76,61
12027,117,94,77
12028,63,68,32
12029,75,49,68
12030,54,109,80
12031,174,151,55
12032,58,74,57
12033,59,63,68
12034,63,79,59
12035,62,85,100
12036,70,73,125
12037,62,88,82
12038,77,84,96
12039,59,116,70
12040,69,91,70
12041,59,80,37
12042,83,71,63
12043,68,58,49
12044,60,83,66
12045,67,81,62
12046,74,58,65
12047,59,105,58
12048,76,39,61
12049,90,49,53
12050,93,41,41
12051,60,84,90
12052,110,149,61
12053,48,137,63
12054,66,42,57
12055,52,125,37
12056,53,78,58
12057,56,84,30
12058,59,82,54
12059,49,106,36
12060,52,47,32
12061,49,122,28
12062,58,111,61
12063,69,79,26
12064,68,178,57
12065,72,45,111
12066,47,78,87
12067,71,79,27
12068,50,28,140
12069,51,123,43
12070,50,105,87
12071,73,84,64
12072,67,130,36
12073,92,39,26
12074,56,72,83
12075,66,137,74
12076,54,140,37
12077,48,87,61
12078,71,118,124
12079,53,110,30
12080,67,90,60
12081,42,35,57
12082,55,100,76
12083,71,102,59
12084,76,164,61
12085,69,30,95
12086,58,88,63
12087,78,78,64
12088,67,85,85
12089,59,187,33
12090,65,78,74
12091,66,33,116
12092,67,123,101
12093,62,86,68
12094,64,37,68
12095,66,164,80
12096,83,117,34
12097,89,65,76
12098,68,84,63
12099,55,98,60
12100,90,75,64
12101,87,34,37
12102,72,96,39
12103,57,106,68
12104,76,46,36
12105,69,33,68
12106,83,88,31
12107,76,118,57
12108,64,71,36
12109,101,32,74
12110,69,105,59
12111,51,112,78
12112,56,132,82
12113,72,51,134
12114,110,37,59
12115,62,72,84
12116,55,88,66
12117,62,60,78
12118,65,146,54
12119,55,82,38
12120,60,112,61
12121,69,55,56
12122,59,68,54
12123,68,113,59
12124,64,120,34
12125,66,81,36
12126,57,136,35
12127,67,102,34
12128,66,93,58
12129,57,117,79
12130,84,47,58
12131,58,77,74
12132,40,126,28
12133,65,55,31
12134,83,98,32
12135,80,116,80
12136,82,81,28
12137,62,82,57
12138,78,102,58
12139,74,114,61
12140,76,90,57
12141,67,107,157
12142,68,90,50
12143,51,131,118
12144,68,106,54
12145,60,36,64
12146,61,92,39
12147,54,72,68
12148,66,66,68
12149,48,108,32
12150,60,75,64
12151,81,80,60
12152,91,119,58
12153,74,119,124
12154,85,191,62
12155,100,69,60
12156,70,78,63
12157,67,84,72
12158,46,100,34
12159,48,87,63
12160,65,94,28
12161,57,60,60
12162,57,100,83
12163,71,104,60
12164,65,38,33
12165,76,124,67
12166,45,37,61
12167,60,91,39
12168,64,105,84
12169,72,124,56
12170,61,90,64
12171,64,39,60
12172,52,148,56
12173,58,134,51
12174,81,77,80
12175,59,112,30
12176,92,124,105
12177,67,110,57
12178,58,96,72
12179,84,68,37
12180,64,45,66
12181,55,65,30
12182,58,93,55
12183,72,73,31
12184,61,101,87
12185,57,92,63
12186,65,99,55
12187,90,138,70
12188,66,83,66
12189,76,114,66
12190,45,142,33
12191,63,93,43
12192,84,96,57
12193,73,49,32
12194,72,111,34
12195,62,138,33
12196,68,76,26
12197,67,142,71
12198,74,86,46
12199,60,92,96
12200,80,84,26
12201,78,49,129
12202,55,141,70
12203,87,96,37
12204,67,97,54
12205,67,108,59
12206,62,100,31
12207,55,70,73
12208,62,86,59
12209,61,43,30
12210,60,98,65
12211,68,130,35
12212,48,91,67
12213,66,107,86
12214,51,113,74
12215,64,116,31
12216,45,85,82
12217,62,68,31
12218,52,175,55
12219,67,36,38
12220,72,178,59
12221,60,158,93
12222,71,95,57
12223,65,87,95
12224,59,40,57
12225,61,110,63
12226,74,148,81
12227,62,37,39
12228,66,38,70
12229,66,85,32
12230,88,64,58
12231,66,101,32
12232,72,41,45
12233,59,75,57
12234,54,101,57
12235,57,77,45
12236,51,147,57
12237,76,92,30
12238,62,129,78
12239,70,154,73
12240,67,175,75
12241,58,146,57
12242,96,64,73
12243,122,78,66
12244,69,84,68
12245,66,125,62
12246,60,61,28
12247,90,116,71
12248,68,91,32
12249,60,105,29
12250,63,37,67
12251,59,55,116
12252,62,119,26
12253,68,37,107
12254,62,100,59
12255,94,140,47
12256,87,90,40
12257,54,107,78
12258,70,121,54
12259,60,80,59
12260,70,155,187
12261,69,43,85
12262,64,103,55
12263,52,84,72
12264,48,148,68
12265,50,78,116
12266,87,60,165
12267,65,61,60
12268,69,95,77
12269,72,65,60
12270,72,96,28
12271,77,80,72
12272,40,69,58
12273,65,61,57
12274,55,77,29
12275,57,68,62
12276,54,81,72
12277,63,76,83
12278,45,41,62
12279,74,99,41
12280,47,113,31
12281,55,93,28
12282,58,137,71
12283,70,63,32
12284,58,86,63
12285,52,98,33
12286,59,134,55
12287,73,83,61
12288,83,69,32
12289,65,87,59
12290,68,79,65
12291,58,32,64
12292,64,88,55
12293,65,94,78
12294,67,101,62
12295,50,78,59
12296,71,86,33
12297,61,83,62
12298,59,77,33
12299,85,72,57
12300,95,85,66
12301,82,91,68
12302,56,89,34
12303,60,105,32
12304,69,69,54
12305,57,82,70
12306,46,77,82
12307,58,47,73
12308,60,115,57
12309,51,105,62
12310,84,82,77
12311,61,68,62
12312,49,92,74
12313,59,97,28
12314,62,89,67
12315,60,66,56
12316,75,97,64
12317,48,122,33
12318,68,79,134
12319,66,91,57
12320,68,38,54
12321,56,92,57
12322,54,130,52
12323,69,49,59
12324,59,112,63
12325,66,68,61
12326,89,144,94
12327,56,142,109
12328,58,80,32
12329,61,97,66
12330,49,85,37
12331,86,142,67
12332,50,123,36
12333,68,88,75
12334,61,96,84
12335,65,67,54
12336,48,101,74
12337,84,80,36
12338,49,84,38
12339,58,90,27
12340,58,104,31
12341,66,74,54
