,Seed 1,Seed 37,Seed 42
2988,-188.4832761,-196.298532,-167.1775438
2989,-189.884772,-194.0710574,-166.8519946
2990,-190.4461481,-193.9474482,-167.0044431
2991,-189.7885395,-193.6566675,-166.563729
2992,-189.4221344,-195.3823621,-166.9334666
2993,-189.4434121,-195.2212388,-167.2417925
2994,-189.7939663,-193.8626317,-167.2726285
2995,-191.0064732,-192.725546,-167.2357772
2996,-194.1970345,-196.3779322,-166.7278656
2997,-194.719586,-196.6349202,-167.2744418
2998,-194.4597626,-198.1156653,-167.0554344
2999,-195.4304435,-198.4612029,-166.8447805
3000,-195.7846265,-198.5307411,-166.1891993
3001,-196.8868575,-198.7226588,-166.0911919
3002,-201.3538477,-198.6434368,-165.5589041
3003,-205.1925034,-199.004784,-165.4517382
3004,-205.1364374,-197.4398511,-165.1433615
3005,-202.29754,-198.7923423,-163.3760664
3006,-202.2612705,-198.6960237,-163.614254
3007,-202.2984048,-198.9232153,-163.6043252
3008,-202.3322509,-197.4148117,-164.5891331
3009,-203.3148614,-196.0981392,-164.8070727
3010,-203.5482778,-194.7741331,-165.2196194
3011,-203.1177579,-194.6627317,-167.4916155
3012,-201.3276172,-194.7273847,-167.2107595
3013,-199.4662344,-191.6008634,-167.0885475
3014,-198.5096704,-190.4979666,-166.6573018
3015,-200.4887588,-189.792935,-165.8047956
3016,-202.3078763,-189.402309,-165.695129
3017,-200.7255004,-190.1880306,-165.4456747
3018,-200.5516056,-189.7031586,-165.5555861
3019,-200.4597433,-187.9434461,-165.4732051
3020,-202.2011231,-185.0628424,-165.4064815
3021,-201.5723475,-181.6977746,-165.3560436
3022,-201.4884901,-181.2947177,-164.7446956
3023,-201.2956446,-178.1408328,-164.5269986
3024,-201.3851538,-178.2228389,-164.5876678
3025,-201.0302556,-178.2614202,-164.8274249
3026,-201.6889706,-176.4625375,-163.8831572
3027,-201.0378967,-176.2223671,-164.4904505
3028,-198.3765863,-172.9208281,-163.6725263
3029,-198.988021,-170.7977515,-163.5716497
3030,-197.7919216,-170.7951918,-162.9498493
3031,-199.1666591,-170.5490129,-162.7010461
3032,-198.5668117,-170.5686621,-162.6408112
3033,-198.8934259,-170.829572,-163.0816947
3034,-198.874264,-169.4367173,-163.4323274
3035,-200.9833521,-168.3768942,-162.0969125
3036,-201.1348117,-168.3491827,-158.4191411
3037,-201.3954594,-168.9378678,-156.6692886
3038,-207.9190254,-170.064662,-152.4274468
3039,-207.7537253,-171.7872923,-149.7441326
3040,-207.9939311,-171.5335351,-149.0350109
3041,-207.9233812,-171.8971771,-147.7980917
3042,-208.0930394,-171.2368266,-148.0456287
3043,-207.5862835,-171.6069592,-147.8998917
3044,-209.0700199,-171.6540704,-144.1429672
3045,-208.6732514,-170.7953975,-141.0952057
3046,-206.9864715,-171.507857,-140.5179585
3047,-202.6484014,-171.7786578,-139.9292134
3048,-201.0460837,-171.9173582,-139.2533216
3049,-201.1159037,-171.6216712,-138.7709634
3050,-201.4837073,-169.0768837,-136.9023991
3051,-201.8585942,-168.8601342,-136.0171277
3052,-203.8827734,-170.3867959,-136.6340824
3053,-201.9178903,-170.2356584,-137.6118601
3054,-197.273234,-170.1430109,-137.0161642
3055,-194.715829,-170.0862799,-136.420144
3056,-193.3523774,-168.4771245,-136.3508462
3057,-193.6467393,-166.6914927,-138.5203849
3058,-193.3743699,-167.964838,-136.7849954
3059,-193.797604,-167.2420686,-136.1012684
3060,-193.9058307,-167.0147616,-135.7171278
3061,-191.4646732,-166.8424856,-135.1544297
3062,-203.2075579,-167.0246953,-135.1380368
3063,-204.5226609,-165.221719,-135.7405021
3064,-203.9525769,-163.789303,-135.7342923
3065,-203.4933426,-163.614361,-136.5869237
3066,-201.3226739,-164.9690898,-136.7214634
3067,-200.9404209,-165.266828,-136.762582
3068,-201.4644275,-165.8524917,-137.8303999
3069,-198.2683745,-166.3280069,-137.6024316
3070,-196.2347084,-167.1279419,-138.6136451
3071,-196.0821163,-166.6334883,-138.2978046
3072,-195.6630854,-166.7707365,-138.4775902
3073,-206.9942754,-167.9728792,-137.4809875
3074,-208.9819374,-167.8091815,-137.1523238
3075,-209.2140909,-167.3367099,-136.3255526
3076,-210.8583807,-168.0495803,-136.2257366
3077,-208.3000092,-167.1500921,-135.866415
3078,-208.8702185,-164.637032,-136.203364
3079,-208.9685382,-164.8712977,-136.0365374
3080,-209.0703205,-165.3487571,-135.6098009
3081,-209.2396404,-164.603042,-135.672035
3082,-208.7620357,-164.3632879,-135.9126506
3083,-208.4828858,-164.435868,-135.2679827
3084,-208.127862,-164.7320246,-135.426517
3085,-208.524961,-165.0892357,-135.5112953
3086,-208.6068472,-166.4010929,-135.7649056
3087,-208.9078641,-167.3659472,-136.3192137
3088,-208.5308315,-165.6773613,-136.4731803
3089,-207.7594866,-167.0558687,-136.8682676
3090,-207.0165495,-167.1938567,-137.3344783
3091,-207.5409265,-166.9633996,-138.6335936
3092,-207.8609297,-167.6633449,-139.2539515
3093,-207.1632592,-167.7546277,-140.3136708
3094,-211.6165569,-168.6779878,-140.3840706
3095,-209.3215056,-169.4721768,-139.6603652
3096,-205.2305746,-165.9820218,-139.7542564
3097,-207.1048116,-166.6459528,-139.1360046
3098,-207.2255594,-167.8122777,-139.7161462
3099,-206.8867475,-167.6891297,-139.4850583
3100,-206.2908806,-168.1952809,-138.7540985
3101,-205.0630166,-168.7082759,-138.9934023
3102,-200.6561893,-169.4902852,-138.9284513
3103,-196.4839523,-169.1178929,-138.9487945
3104,-196.7156936,-168.9904952,-138.7678689
3105,-196.9147546,-168.4743244,-140.4201987
3106,-196.9406957,-169.0507599,-140.4733393
3107,-197.0384331,-168.9520994,-140.4182609
3108,-197.0597721,-169.0878609,-141.4915841
3109,-197.6295146,-169.1806873,-141.3118426
3110,-197.6164281,-171.9583361,-141.35964
3111,-197.9386747,-171.6897606,-140.3788408
3112,-201.2835498,-171.2163974,-140.4894075
3113,-201.8082452,-172.3525357,-140.1695828
3114,-202.8598834,-173.3901703,-140.1864179
3115,-200.4560562,-173.2120736,-140.2095861
3116,-198.4109353,-172.5974996,-139.8629198
3117,-196.8419994,-172.4790456,-140.2053376
3118,-196.7827887,-171.5893866,-139.9350981
3119,-197.4623162,-173.3112155,-139.9050236
3120,-196.2867429,-173.5768781,-140.3225499
3121,-196.7963468,-172.7269556,-139.9528791
3122,-196.7918628,-174.5636139,-139.9021396
3123,-196.8765348,-176.1939673,-140.7627794
3124,-197.7482694,-176.5136922,-140.9379214
3125,-197.6947442,-176.9133628,-140.6894115
3126,-196.4686677,-177.1546525,-140.0018695
3127,-196.8533829,-176.5302279,-139.031766
3128,-196.9515779,-178.1017915,-139.5359641
3129,-193.7615973,-178.4510983,-139.2420521
3130,-195.7049714,-178.6755829,-139.0037009
3131,-195.4064186,-178.4823113,-139.1177497
3132,-196.117888,-178.4627142,-138.7645369
3133,-195.9176902,-179.5467059,-138.6607058
3134,-196.0103529,-185.8465821,-138.6805233
3135,-194.1949804,-185.724012,-137.7158404
3136,-194.5013977,-186.2283779,-138.7407771
3137,-195.8910641,-188.245594,-138.3228772
3138,-189.2426864,-189.0210063,-139.3823246
3139,-187.5296219,-189.3036871,-139.5226685
3140,-187.0173356,-188.2008545,-138.9580725
3141,-187.0712377,-189.7675383,-139.9806852
3142,-187.1452346,-189.9550537,-138.9577868
3143,-187.9602569,-189.4201167,-138.8740939
3144,-186.8683687,-188.02036,-138.3896004
3145,-187.4311051,-190.003765,-139.5885775
3146,-184.8034471,-189.9978119,-138.5267667
3147,-183.1183,-188.9639489,-138.3591187
3148,-185.0687737,-188.3704125,-137.9400555
3149,-185.572196,-189.9158253,-137.8552047
3150,-185.4053093,-192.8288896,-138.2343407
3151,-185.3105374,-193.1945031,-138.4765366
3152,-182.2785625,-191.059876,-138.8017058
3153,-181.9694619,-190.5944916,-138.697275
3154,-182.177464,-191.8555242,-138.7254053
3155,-181.5759972,-191.7593865,-138.6432839
3156,-181.3683057,-192.5789513,-138.3156402
3157,-180.383073,-192.3963418,-137.0221312
3158,-180.6343778,-191.4715477,-136.7373425
3159,-180.3969773,-192.1276653,-137.6106818
3160,-181.353954,-192.9193265,-137.7164012
3161,-181.8794209,-192.9249668,-138.0457067
3162,-169.1360592,-192.7485009,-137.9525721
3163,-167.4044041,-192.7681973,-137.7919182
3164,-167.8478524,-193.2984805,-138.5122628
3165,-167.9894011,-192.6437932,-138.344714
3166,-166.7117427,-192.576434,-138.4478378
3167,-168.7943044,-191.5655811,-137.9028493
3168,-168.0729803,-190.8233496,-138.120781
3169,-168.2237715,-190.8876276,-137.1268225
3170,-167.756111,-189.8907452,-136.0452088
3171,-167.8277293,-187.5370588,-136.2537865
3172,-167.5886649,-188.0745206,-134.6959713
3173,-159.6849924,-187.5835209,-135.5078426
3174,-161.9769148,-187.4182831,-135.60711
3175,-160.8095298,-190.631929,-135.7800899
3176,-159.5720061,-193.2910772,-135.9073987
3177,-159.7705533,-194.5256556,-135.7575115
3178,-159.3876427,-196.194095,-135.5392395
3179,-158.987608,-194.4827051,-134.5392622
3180,-161.293239,-194.3443878,-134.8398187
3181,-161.7953285,-195.3789883,-134.6402365
3182,-163.0954673,-195.6372471,-134.5520625
3183,-164.0906679,-196.6506697,-134.8009727
3184,-164.9612629,-197.1450941,-135.2454328
3185,-170.2738688,-197.2144449,-135.0361783
3186,-174.9751103,-196.3415144,-134.9149023
3187,-174.7367196,-194.8596648,-134.0745144
3188,-174.9263639,-194.9867984,-133.7755964
3189,-174.6994586,-194.8182975,-133.1471997
3190,-175.254109,-195.0031582,-133.0808153
3191,-174.7032723,-195.5934952,-132.6026772
3192,-174.8778249,-195.0223197,-132.1330405
3193,-175.4241186,-195.2526638,-130.9363453
3194,-169.3972366,-194.2732933,-131.0483589
3195,-170.1026331,-194.1636099,-131.870101
3196,-169.8542671,-195.2728031,-131.9828414
3197,-167.6845108,-194.4267621,-131.0110016
3198,-167.3781035,-194.8417002,-130.2731966
3199,-167.40844,-195.667951,-130.4774938
3200,-167.6068214,-195.3705341,-131.5964408
3201,-167.4205572,-195.298195,-131.768211
3202,-169.2000097,-195.2557913,-132.2577678
3203,-169.8628484,-197.4202188,-132.3456768
3204,-171.834088,-198.5387807,-132.4522028
3205,-174.6012252,-198.0757818,-132.1713778
3206,-177.257229,-200.1392778,-131.8552816
3207,-176.9288189,-202.0395762,-132.1472041
3208,-176.817209,-200.5690518,-129.254385
3209,-176.2755885,-200.5348382,-129.3766594
3210,-176.2139171,-198.6248612,-129.3481203
3211,-176.3660281,-198.3202902,-128.1111343
3212,-172.6539136,-198.3046549,-127.4826859
3213,-172.2724387,-199.6967969,-127.4011108
3214,-172.1684903,-198.7331816,-127.9879302
3215,-171.5601769,-199.5154841,-128.2951218
3216,-176.4958529,-199.8783147,-128.7326702
3217,-182.9612115,-199.0613689,-128.962818
3218,-185.4661057,-199.0060388,-129.2847744
3219,-185.3250542,-198.5843934,-129.4585895
3220,-185.1200308,-198.5857168,-128.9828273
3221,-184.9744817,-198.5708104,-129.1453867
3222,-185.0522721,-196.2491715,-129.483971
3223,-184.9144007,-196.1875047,-127.9879701
3224,-184.2385872,-195.8655151,-126.6100421
3225,-186.2454814,-195.4439263,-126.9057167
3226,-187.1269563,-195.0114123,-126.9720055
3227,-187.0915271,-195.722651,-126.6347903
3228,-187.1202423,-195.9695275,-126.7076931
3229,-187.0384417,-197.7429673,-126.5098948
3230,-185.2913438,-197.498665,-126.2141814
3231,-186.6583371,-196.9333195,-126.6173845
3232,-186.004872,-197.1039761,-125.4341311
3233,-186.0578828,-196.0763149,-125.5138094
3234,-187.1194252,-191.3968238,-125.224672
3235,-186.3733781,-191.1877455,-126.0560537
3236,-186.6149259,-190.7725956,-125.2649664
3237,-187.0896638,-189.6909216,-126.137034
3238,-187.572248,-188.2512854,-126.7974375
3239,-188.0370032,-187.277243,-126.3120588
3240,-188.3978922,-186.8481278,-126.8862012
3241,-190.3312703,-185.4851808,-127.0535085
3242,-189.6245586,-185.7130202,-128.0587284
3243,-189.6555716,-186.0296752,-128.2945181
3244,-191.3535079,-187.5258059,-128.7388097
3245,-191.2863954,-188.4338568,-128.0181572
3246,-191.2773199,-188.4072327,-128.5711837
3247,-191.5268471,-191.6551665,-129.5246769
3248,-189.388092,-191.8463876,-129.9003857
3249,-189.1463314,-190.8037766,-129.4683715
3250,-188.8944411,-190.0094524,-128.8882669
3251,-188.913084,-192.2980211,-128.3792096
3252,-189.7815284,-192.2396888,-127.4713522
3253,-189.4872027,-191.0635443,-127.9685528
3254,-188.2756975,-189.8067105,-127.7639525
3255,-190.1988129,-190.3277444,-127.6489704
3256,-192.4169002,-190.6770442,-126.8983628
3257,-192.7165171,-188.9391576,-127.1507989
3258,-191.4684747,-188.8856369,-127.9577448
3259,-190.1488231,-188.7659878,-128.2826586
3260,-187.5789414,-188.4442148,-127.9196305
3261,-187.2226763,-188.7839211,-128.0277743
3262,-185.7672236,-189.1606829,-128.3318091
3263,-185.9079259,-189.8621532,-128.0813654
3264,-184.7729695,-188.8316072,-127.2120633
3265,-186.0146875,-189.8679666,-126.2549441
3266,-187.3295099,-189.3916444,-125.3870308
3267,-184.763957,-189.5066862,-125.6366796
3268,-184.8201251,-188.5878981,-125.4110443
3269,-186.248338,-189.3084887,-126.5096488
3270,-185.4092815,-189.5942294,-126.5885586
3271,-185.1471651,-190.8215782,-126.8309067
3272,-185.987224,-189.445199,-127.8948665
3273,-182.0581663,-190.2133276,-127.1916731
3274,-177.6548784,-190.1749494,-127.5334173
3275,-177.9114148,-187.6168724,-128.8840294
3276,-177.9658827,-184.6916851,-128.2368003
3277,-179.4526906,-184.2034766,-128.477064
3278,-179.6945164,-184.3374307,-128.4929049
3279,-178.9035112,-186.9037122,-129.3607171
3280,-179.6746748,-189.0892486,-129.010755
3281,-179.4257048,-187.8637831,-129.5270303
3282,-178.4996058,-188.18701,-129.6727519
3283,-177.7552368,-186.8437639,-129.783065
3284,-177.4371366,-185.8207003,-129.9211273
3285,-172.8975391,-184.944643,-129.8550489
3286,-167.8866018,-184.0129704,-129.6834679
3287,-168.1078825,-184.079696,-129.4940898
3288,-168.2227657,-185.013965,-129.9625588
3289,-168.6437485,-184.5156145,-129.902232
3290,-168.201413,-185.0743923,-129.8096448
3291,-167.9776407,-184.4811784,-130.2337101
3292,-168.0216593,-184.8062626,-130.7438673
3293,-168.3936491,-185.0668572,-130.5346478
3294,-169.7314154,-186.7705534,-130.966345
3295,-169.6717856,-186.6463978,-131.2681544
3296,-169.2323077,-191.0699846,-131.8686044
3297,-169.3894137,-191.1153058,-133.886625
3298,-169.2339898,-190.7218917,-133.9354297
3299,-169.3397263,-190.532592,-134.3920675
3300,-170.331117,-190.6045828,-133.8769169
3301,-170.3087039,-191.6773882,-133.3891476
3302,-169.2422617,-191.3920336,-133.4208127
3303,-168.8180991,-190.5518944,-133.0844985
3304,-166.830484,-190.176953,-132.7683205
3305,-163.7076233,-191.91345,-134.0290692
3306,-161.4087098,-189.502829,-133.9042273
3307,-161.5798434,-188.3019839,-133.7097911
3308,-161.5964119,-190.9165616,-135.7715544
3309,-162.036592,-193.2002112,-135.3257224
3310,-161.9171108,-194.0863767,-135.2755311
3311,-163.9143656,-193.4170618,-135.6322523
3312,-170.3909323,-193.7731103,-135.8070499
3313,-170.9177967,-192.3837211,-135.8089049
3314,-170.1927008,-192.1498438,-135.5291052
3315,-169.5291443,-191.3926656,-135.2838897
3316,-165.3254519,-192.420061,-135.0683831
3317,-159.9280347,-192.0475137,-134.6816635
3318,-157.4592625,-192.8562223,-134.8702753
3319,-157.2848469,-193.230965,-134.842618
3320,-156.8924494,-192.846641,-135.2009481
3321,-158.3803044,-192.9442389,-135.2235626
3322,-160.011851,-194.926589,-135.2482767
3323,-161.7732474,-194.8876782,-136.5705066
3324,-162.1715663,-195.0251313,-137.9069813
3325,-160.0186442,-195.4352093,-137.2882171
3326,-160.564453,-195.7907702,-137.6562224
3327,-160.6960389,-195.6693266,-137.7015102
3328,-160.8418285,-196.5576694,-135.9323265
3329,-160.972414,-194.2483314,-136.1315326
3330,-161.1870188,-193.3772967,-136.4812877
3331,-160.1589687,-194.4029936,-135.8065242
3332,-159.8678799,-195.3995482,-137.5022934
3333,-159.8755556,-194.2979097,-137.7407514
3334,-158.3729527,-193.5422744,-137.8457357
3335,-159.4444895,-193.5396117,-137.8136766
3336,-158.8417296,-193.3403816,-137.9146092
3337,-156.2897098,-194.203796,-137.1944933
3338,-156.0999399,-193.9412739,-135.1325545
3339,-155.3668881,-193.585258,-135.2643157
3340,-155.0462759,-195.1545185,-135.8106836
3341,-152.9827797,-194.8811998,-136.2166134
3342,-156.066689,-192.7313659,-135.9216682
3343,-155.782654,-193.2584425,-135.5875453
3344,-152.5115577,-193.8954285,-135.5199846
3345,-152.3875721,-192.4071409,-135.6688345
3346,-152.1971376,-192.245601,-135.0965707
3347,-151.952525,-189.5830744,-134.2977648
3348,-151.9965524,-189.7019775,-133.9176749
3349,-150.9903593,-189.0110963,-134.1353313
3350,-151.4402565,-190.900967,-134.0442383
3351,-151.1698139,-191.8220353,-134.3596582
3352,-151.5374729,-192.4575675,-134.9291869
3353,-151.9724951,-194.1356493,-134.7068378
3354,-152.8953872,-196.3162984,-135.0777881
3355,-151.0939483,-196.8192948,-135.4417866
3356,-147.9800048,-196.0889412,-136.6056745
3357,-148.1741528,-196.385388,-136.9330886
3358,-148.7148063,-196.4088427,-136.6113857
3359,-150.3304703,-197.5192259,-137.1095263
3360,-152.2550094,-198.407789,-137.1360592
3361,-152.6753013,-200.6750135,-137.327132
3362,-152.4865437,-202.6265735,-137.3255828
3363,-152.8221032,-202.5393277,-137.4344583
3364,-153.8624698,-202.338616,-137.4941411
3365,-153.5818649,-200.689215,-137.4606686
3366,-153.3652976,-204.8739207,-138.0481003
3367,-153.5357877,-205.0028479,-137.862057
3368,-153.4089704,-205.8209186,-138.011557
3369,-151.7802515,-206.6656275,-137.9605237
3370,-153.068038,-206.7531659,-138.1295798
3371,-153.2614994,-207.4364781,-137.584609
3372,-153.0831435,-208.2115915,-137.9135367
3373,-152.4076325,-207.5649378,-137.6683434
3374,-153.2426938,-208.2687194,-137.7808667
3375,-153.6808488,-209.0840779,-137.1624885
3376,-153.2632773,-208.9128269,-137.7921449
3377,-151.804352,-208.7412727,-137.5994701
3378,-154.5865915,-208.8451837,-137.8658373
3379,-158.2249362,-207.679961,-137.9485218
3380,-154.7681532,-204.9631092,-138.2218734
3381,-154.7373919,-204.7791191,-137.5798293
3382,-154.5716137,-204.3864691,-137.5874924
3383,-154.7837693,-205.5325483,-137.6244206
3384,-154.4089077,-206.6464308,-137.7027624
3385,-155.8340908,-208.3830776,-138.6375196
3386,-155.7034285,-208.5045588,-138.4445668
3387,-155.4628431,-208.2253004,-138.5681361
3388,-155.3428147,-207.1232417,-138.2165877
3389,-154.8438033,-207.6823935,-138.6395279
3390,-155.2037325,-208.6617076,-139.0436924
3391,-155.0899193,-209.3550084,-138.8046348
3392,-156.3785503,-209.3950373,-138.449137
3393,-155.8662967,-208.7045371,-138.1600375
3394,-155.994799,-207.6243545,-137.5827497
3395,-155.6785435,-206.8606028,-137.3877265
3396,-155.4254634,-202.1694516,-135.3485206
3397,-155.2937758,-201.8851824,-134.4271901
3398,-155.5105273,-200.4710671,-134.4478467
3399,-155.9272581,-199.9166878,-132.5264016
3400,-155.4578331,-200.6838201,-133.5454797
3401,-155.9569853,-200.4559078,-134.0098606
3402,-155.8837969,-200.034987,-133.9006604
3403,-155.9817344,-199.3197281,-135.1653369
3404,-155.9835942,-200.5393248,-135.1494166
3405,-156.1989148,-199.4585269,-134.0087334
3406,-155.574192,-199.4478122,-134.5341384
3407,-155.5260518,-199.6555752,-134.3919125
3408,-159.2753322,-199.8309477,-133.7583614
3409,-160.1072546,-198.212888,-133.9148495
3410,-163.8666877,-197.5769619,-133.7929245
3411,-161.5673493,-198.6461028,-133.856607
3412,-155.6884163,-198.7445666,-134.3824741
3413,-156.8451632,-199.0668888,-134.7838557
3414,-157.2500638,-199.2726251,-135.2046006
3415,-157.7563162,-198.60912,-135.5882641
3416,-157.4110857,-198.5841505,-135.8100468
3417,-158.8445979,-199.7027532,-135.1916467
3418,-165.0937963,-200.1137243,-134.765599
3419,-165.2399301,-200.0334284,-134.8412982
3420,-165.4154789,-200.3446693,-135.3033926
3421,-164.0622575,-201.1615074,-135.0257004
3422,-162.1063373,-200.405764,-134.8051638
3423,-160.840414,-200.6244102,-134.9578876
3424,-159.2006217,-202.0455906,-134.5868173
3425,-159.1470451,-202.6386367,-135.2477382
3426,-159.115903,-202.2491365,-135.1099649
3427,-158.9301894,-201.6042708,-135.9678994
3428,-158.4515617,-201.5049081,-137.5111706
3429,-159.1291999,-201.526149,-137.4903346
3430,-159.3668798,-200.7887668,-137.4134235
3431,-159.3629982,-202.0404927,-137.9712433
3432,-159.7175372,-201.0121965,-137.4722606
3433,-160.0230091,-202.9752979,-137.1268596
3434,-161.5037734,-204.9261296,-137.3385596
3435,-160.3965225,-204.6282858,-137.2571034
3436,-162.1985914,-204.8808383,-136.6361386
3437,-163.0603814,-203.1598611,-137.0699628
3438,-162.7249109,-203.0001325,-139.1400107
3439,-163.066203,-202.3539554,-139.719939
3440,-163.4085212,-202.7414797,-139.4923716
3441,-163.5126211,-202.5887263,-138.6408807
3442,-162.2744239,-204.1390969,-138.6588677
3443,-162.2678819,-205.08111,-138.6059515
3444,-167.6833034,-204.4323303,-138.5268481
3445,-168.0730657,-204.3805331,-138.6105027
3446,-168.2696285,-204.7659388,-138.5532642
3447,-167.7922316,-204.7594694,-138.8956284
3448,-167.8928526,-204.2735738,-139.4284294
3449,-168.870829,-205.4791168,-138.0348985
3450,-168.3879108,-203.3082045,-138.5079434
3451,-167.9979564,-199.9172522,-138.8414229
3452,-167.443764,-199.0293724,-138.3923225
3453,-167.0736907,-199.0540644,-138.5187811
3454,-169.9643736,-197.581076,-138.8297449
3455,-172.5277745,-196.8553147,-138.8117905
3456,-173.599324,-196.9432377,-138.1399325
3457,-172.4195575,-198.7834937,-137.899762
3458,-172.848962,-198.7516568,-137.466791
3459,-172.2283834,-197.465765,-136.8838181
3460,-171.9841904,-195.5366718,-137.3759473
3461,-171.4749478,-192.8666561,-137.4218359
3462,-171.7595622,-191.496731,-137.3971583
3463,-171.6883157,-191.5871261,-137.7714183
3464,-170.4752689,-191.9160781,-138.0896538
3465,-169.5317181,-193.0058687,-138.2565598
3466,-169.3181034,-188.3981735,-137.7823026
3467,-168.5571652,-188.2712408,-138.2465696
3468,-174.0788277,-188.5488463,-138.000961
3469,-175.2965924,-188.0420167,-138.544812
3470,-174.166023,-188.3058612,-138.2037356
3471,-172.8197506,-189.1646099,-138.523547
3472,-172.9971799,-189.7970444,-138.1009491
3473,-176.9798497,-190.4390644,-138.4175729
3474,-176.628318,-191.2209259,-137.9792757
3475,-176.5501899,-192.1901491,-137.1400859
3476,-177.1204092,-193.0065698,-137.1061241
3477,-176.4700323,-193.9038371,-137.0747617
3478,-174.1498584,-194.7493635,-136.2239374
3479,-171.8702634,-195.1482814,-136.0207543
3480,-172.1595669,-195.4452434,-135.6458298
3481,-172.139938,-195.3631075,-135.9115983
3482,-173.8268797,-195.9926594,-135.5035815
3483,-173.6924431,-195.8220934,-135.3173627
3484,-173.573287,-194.8771672,-134.5792909
3485,-171.3420568,-194.7539193,-133.4136949
3486,-171.512832,-195.6267346,-133.0414495
3487,-171.2187116,-196.2167727,-133.4272879
3488,-171.4085025,-195.5025813,-133.3936211
3489,-172.3659846,-195.3368816,-133.4974427
3490,-172.312771,-195.7536287,-132.9093027
3491,-172.5587193,-196.2021422,-132.8119906
3492,-171.4024856,-196.463188,-132.67684
3493,-171.4077569,-197.5868862,-133.1906318
3494,-170.7540275,-197.8688182,-133.5122195
3495,-178.0070369,-198.4984274,-133.1580495
3496,-178.3664093,-198.229602,-134.6623861
3497,-178.5537897,-198.8969575,-136.2064778
3498,-178.6556857,-199.0042648,-136.7816659
3499,-178.5728978,-199.4595242,-138.1488747
3500,-179.9923246,-200.318768,-137.4131532
3501,-183.1040982,-200.3139307,-137.7320562
3502,-183.0684519,-200.9870533,-137.5806475
3503,-182.8844316,-202.1799344,-137.0180727
3504,-183.416605,-201.7811715,-137.580386
3505,-183.9717441,-202.4213893,-137.1954698
3506,-184.0353834,-203.4142108,-136.8377154
3507,-184.4573849,-203.605126,-136.9477417
3508,-180.6028729,-203.2592688,-137.2519868
3509,-182.514023,-203.2916537,-137.542257
3510,-179.2316362,-204.2854735,-137.6545997
3511,-179.3350006,-205.0005845,-137.1491038
3512,-179.0739774,-205.7021115,-136.926941
3513,-176.9955832,-205.7755146,-136.9172385
3514,-177.1326144,-205.5007426,-136.3485911
3515,-176.7671429,-207.4341231,-135.9082984
3516,-176.5654153,-207.8876744,-135.6457516
3517,-175.9332445,-206.9718399,-135.9249308
3518,-169.7107773,-206.2788134,-136.1171714
3519,-169.6015994,-206.4442828,-135.9376369
3520,-169.410333,-206.9566925,-134.6734163
3521,-169.3466697,-206.5660528,-133.7559868
3522,-169.4887868,-206.1462486,-133.8299931
3523,-169.0257797,-208.5453243,-133.2078611
3524,-170.7173049,-209.0432611,-133.315206
3525,-174.5369601,-208.2837567,-132.7514075
3526,-174.0041217,-208.2990807,-132.4627011
3527,-174.0441456,-208.3456955,-131.4537384
3528,-174.5989961,-209.1534867,-131.6451474
3529,-174.2122175,-210.9339482,-131.6258393
3530,-173.7807488,-213.460902,-131.6248883
3531,-173.6933182,-211.1393869,-131.2712958
3532,-172.707968,-212.3809082,-131.527607
3533,-173.7932062,-213.2589336,-131.4638242
3534,-171.9065942,-213.6110794,-131.4963768
3535,-172.4557794,-217.4162963,-132.5447258
3536,-170.6503778,-218.1377991,-133.2642211
3537,-170.1681395,-219.5966655,-132.5176062
3538,-170.2349922,-220.516016,-131.4409678
3539,-170.2204823,-223.0848259,-130.8662654
3540,-169.9701873,-224.4352243,-130.581005
3541,-169.5666855,-224.4281565,-130.8513357
3542,-168.8714426,-224.7980537,-130.7194263
3543,-168.636031,-224.4749857,-130.8294494
3544,-164.4697056,-225.0606944,-130.3549501
3545,-163.9335418,-225.4499786,-130.1656377
3546,-165.3603396,-224.9109982,-130.0928375
3547,-167.0812024,-225.1261237,-129.8751826
3548,-168.8951333,-226.018054,-129.6998233
3549,-167.9840697,-225.4012094,-131.101653
3550,-170.0417532,-225.3189158,-130.9515009
3551,-170.238132,-226.0811939,-131.0415484
3552,-170.3278083,-226.4683458,-131.1023164
3553,-170.9074158,-228.3990127,-130.9130355
3554,-167.2768867,-228.1115683,-130.8202552
3555,-164.2570737,-228.1320385,-129.719472
3556,-166.0019149,-229.8207175,-129.9235775
3557,-168.2492428,-229.256676,-129.9439894
3558,-168.0952653,-230.7772855,-130.0785429
3559,-168.1634971,-230.2804889,-130.1442493
3560,-168.0340383,-231.8172088,-130.3246379
3561,-168.6711936,-232.0921875,-130.2573576
3562,-167.5368798,-231.2967543,-130.0399711
3563,-169.9697671,-230.8642499,-129.8739633
3564,-170.9955581,-231.6981613,-129.9446587
3565,-171.3802026,-232.4640193,-129.6916732
3566,-171.4083052,-233.4823488,-131.7062293
3567,-171.5305901,-236.0820991,-131.1660336
3568,-166.7219186,-238.8525494,-131.2856675
3569,-166.1768919,-238.482196,-130.733251
3570,-167.3740595,-238.9288792,-130.314135
3571,-168.6732799,-238.7730976,-130.2017366
3572,-168.8513124,-238.6293276,-130.9315335
3573,-165.8806662,-238.9573437,-130.96759
3574,-165.4414007,-238.1275088,-131.0330625
3575,-165.0461324,-237.89675,-131.5085677
3576,-164.7837351,-237.5477478,-129.9016288
3577,-165.356688,-237.5453656,-129.5777361
